Timestamp,PID,RSS,CPU,MEM%,Elapsed_Time
2024-10-14 13:14:30,104554,196376,2.3,0.6,26:39
2024-10-14 13:14:40,104554,196504,2.3,0.6,26:49
2024-10-14 13:14:50,104554,196760,2.3,0.6,26:59
2024-10-14 13:15:00,104554,197912,2.3,0.6,27:09
2024-10-14 13:15:10,104554,197144,2.3,0.6,27:19
2024-10-14 13:15:20,104554,197144,2.3,0.6,27:29
2024-10-14 13:15:30,104554,197272,2.3,0.6,27:39
2024-10-14 13:15:40,104554,197400,2.3,0.6,27:49
2024-10-14 13:15:50,104554,197528,2.3,0.6,27:59
2024-10-14 13:16:00,104554,197784,2.3,0.6,28:09
2024-10-14 13:16:10,104554,197144,2.3,0.6,28:19
2024-10-14 13:16:20,104554,197144,2.3,0.6,28:29
2024-10-14 13:16:30,104554,197272,2.3,0.6,28:39
2024-10-14 13:16:40,104554,197528,2.3,0.6,28:49
2024-10-14 13:16:50,104554,197528,2.3,0.6,28:59
2024-10-14 13:17:00,104554,197656,2.3,0.6,29:09
2024-10-14 13:17:10,104554,197272,2.3,0.6,29:19
2024-10-14 13:17:20,104554,197272,2.3,0.6,29:29
2024-10-14 13:17:30,104554,197400,2.3,0.6,29:39
2024-10-14 13:17:40,104554,197528,2.3,0.6,29:49
2024-10-14 13:17:50,104554,197784,2.3,0.6,29:59
2024-10-14 13:18:00,104554,197912,2.3,0.6,30:09
2024-10-14 13:18:10,104554,197144,2.3,0.6,30:19
2024-10-14 13:18:20,104554,197272,2.3,0.6,30:29
2024-10-14 13:18:31,104554,197272,2.3,0.6,30:39
2024-10-14 13:18:41,104554,197400,2.3,0.6,30:49
2024-10-14 13:18:51,104554,197656,2.3,0.6,30:59
2024-10-14 13:19:01,104554,197656,2.3,0.6,31:09
2024-10-14 13:19:11,104554,197016,2.3,0.6,31:19
2024-10-14 13:19:21,104554,197016,2.3,0.6,31:29
2024-10-14 13:19:31,104554,197016,2.3,0.6,31:39
2024-10-14 13:19:41,104554,197016,2.3,0.6,31:49
2024-10-14 13:19:51,104554,197144,2.3,0.6,31:59
2024-10-14 13:20:01,104554,197272,2.3,0.6,32:09
2024-10-14 13:20:11,104554,197144,2.3,0.6,32:20
2024-10-14 13:20:21,104554,197144,2.3,0.6,32:30
2024-10-14 13:20:31,104554,197272,2.2,0.6,32:40
2024-10-14 13:20:41,104554,197400,2.2,0.6,32:50
2024-10-14 13:20:51,104554,197528,2.2,0.6,33:00
2024-10-14 13:21:01,104554,197784,2.3,0.6,33:10
2024-10-14 13:21:11,104554,197144,2.3,0.6,33:20
2024-10-14 13:21:21,104554,197144,2.2,0.6,33:30
2024-10-14 13:21:31,104554,197272,2.2,0.6,33:40
2024-10-14 13:21:41,104554,197400,2.2,0.6,33:50
2024-10-14 13:21:51,104554,197400,2.2,0.6,34:00
2024-10-14 13:22:01,104554,197656,2.2,0.6,34:10
2024-10-14 13:22:11,104554,197016,2.2,0.6,34:20
2024-10-14 13:22:21,104554,197144,2.2,0.6,34:30
2024-10-14 13:22:31,104554,197272,2.2,0.6,34:40
2024-10-14 13:22:41,104554,197272,2.2,0.6,34:50
2024-10-14 13:22:51,104554,197400,2.2,0.6,35:00
2024-10-14 13:23:01,104554,197656,2.2,0.6,35:10
2024-10-14 13:23:11,104554,197016,2.2,0.6,35:20
2024-10-14 13:23:21,104554,197272,2.2,0.6,35:30
2024-10-14 13:23:31,104554,197400,2.2,0.6,35:40
2024-10-14 13:23:41,104554,197656,2.2,0.6,35:50
2024-10-14 13:23:51,104554,197784,2.2,0.6,36:00
2024-10-14 13:24:01,104554,197784,2.2,0.6,36:10
2024-10-14 13:24:11,104554,197016,2.2,0.6,36:20
2024-10-14 13:24:21,104554,197016,2.2,0.6,36:30
2024-10-14 13:24:31,104554,197016,2.2,0.6,36:40
2024-10-14 13:24:41,104554,197016,2.2,0.6,36:50
2024-10-14 13:24:51,104554,197016,2.2,0.6,37:00
2024-10-14 13:25:01,104554,197016,2.2,0.6,37:10
2024-10-14 13:25:11,104554,197016,2.2,0.6,37:20
2024-10-14 13:25:21,104554,197016,2.2,0.6,37:30
2024-10-14 13:25:32,104554,197016,2.1,0.6,37:40
2024-10-14 13:25:42,104554,197016,2.1,0.6,37:50
2024-10-14 13:25:52,104554,197016,2.1,0.6,38:00
2024-10-14 13:26:02,104554,197016,2.1,0.6,38:10
2024-10-14 13:26:12,104554,197016,2.1,0.6,38:20
2024-10-14 13:26:22,104554,197016,2.1,0.6,38:30
2024-10-14 13:26:32,104554,197016,2.1,0.6,38:40
2024-10-14 13:26:42,104554,197016,2.1,0.6,38:50
2024-10-14 13:26:52,104554,197016,2.1,0.6,39:00
2024-10-14 13:27:02,104554,197016,2.1,0.6,39:10
2024-10-14 13:27:12,104554,197016,2.1,0.6,39:20
2024-10-14 13:27:22,104554,197016,2.1,0.6,39:31
2024-10-14 13:27:32,104554,197016,2.1,0.6,39:41
2024-10-14 13:27:42,104554,197016,2.0,0.6,39:51
2024-10-14 13:27:52,104554,197016,2.0,0.6,40:01
2024-10-14 13:28:02,104554,197016,2.0,0.6,40:11
2024-10-14 13:28:12,104554,197016,2.0,0.6,40:21
2024-10-14 13:28:22,104554,197016,2.0,0.6,40:31
2024-10-14 13:28:32,104554,197016,2.0,0.6,40:41
2024-10-14 13:28:42,104554,197016,2.0,0.6,40:51
2024-10-14 13:28:52,104554,197016,2.0,0.6,41:01
2024-10-14 13:29:02,104554,197016,2.0,0.6,41:11
2024-10-14 13:29:12,104554,197016,2.0,0.6,41:21
2024-10-14 13:29:22,104554,197016,2.0,0.6,41:31
2024-10-14 13:29:32,104554,197016,2.0,0.6,41:41
2024-10-14 13:29:42,104554,197016,2.0,0.6,41:51
2024-10-14 13:29:52,104554,197016,2.0,0.6,42:01
2024-10-14 13:30:02,104554,197272,1.9,0.6,42:11
2024-10-14 13:30:12,104554,196672,1.9,0.6,42:21
